"","brewery_id","X","abv","ibu","id","name","style","ounces","brew_name","city","state","city_state"
"470",68,1697,0.058,18,2512,"Honey Rye","Rye Beer",16,"Red Shedman Farm Brewery and Hop...","Mt. Airy"," MD","Mt. Airy  MD"
"471",69,128,0.071,75,2511,"Long Leaf","American IPA",16,"Appalachian Mountain Brewery","Boone"," NC","Boone  NC"
"472",69,129,0.047,19,2510,"Honey Badger Blonde","American Blonde Ale",16,"Appalachian Mountain Brewery","Boone"," NC","Boone  NC"
"473",69,130,0.06,23,2509,"Porter (a/k/a Black Gold Porter)","American Porter",16,"Appalachian Mountain Brewery","Boone"," NC","Boone  NC"
"474",70,271,0.055,45,2508,"Jalapeno Pale Ale","American Pale Ale (APA)",16,"Birdsong Brewing Company","Charlotte"," NC","Charlotte  NC"
"475",71,2271,0.085,90,2507,"Double Duckpin","American Double / Imperial IPA",12,"Union Craft Brewing","Baltimore"," MD","Baltimore  MD"
"476",71,2272,0.042,10,2506,"Old Pro","Gose",12,"Union Craft Brewing","Baltimore"," MD","Baltimore  MD"
"477",71,2273,0.055,NA,829,"Duckpin Pale Ale","American Pale Ale (APA)",12,"Union Craft Brewing","Baltimore"," MD","Baltimore  MD"
"478",71,2274,0.06,NA,582,"Balt Altbier","Altbier",12,"Union Craft Brewing","Baltimore"," MD","Baltimore  MD"
"479",72,150,0.075,115,2503,"Hop A-Peel","American Double / Imperial IPA",16,"Atwater Brewery","Detroit"," MI","Detroit  MI"
"480",72,151,0.055,12,2502,"Vanilla Java Porter","American Porter",16,"Atwater Brewery","Detroit"," MI","Detroit  MI"
"481",72,152,0.052,NA,2495,"Michelada","Fruit / Vegetable Beer",16,"Atwater Brewery","Detroit"," MI","Detroit  MI"
"482",72,153,0.045,8,534,"Dirty Blonde Ale","American Blonde Ale",12,"Atwater Brewery","Detroit"," MI","Detroit  MI"
"483",72,154,0.05,62,528,"Grand Circus IPA","American IPA",12,"Atwater Brewery","Detroit"," MI","Detroit  MI"
"484",72,155,0.05,12,527,"Atwater's Lager","Munich Helles Lager",12,"Atwater Brewery","Detroit"," MI","Detroit  MI"
"485",73,90,0.057,NA,2501,"Hopalicious","American Pale Ale (APA)",12,"Ale Asylum","Madison"," WI","Madison  WI"
"486",74,2235,0.063,69,2497,"Wobble","American IPA",16,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"487",74,2236,0.058,43,2246,"Night Cat","American Dark Wheat Ale",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"488",74,2237,0.058,43,1630,"Night Cat (2014)","American Dark Wheat Ale",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"489",74,2238,0.051,17,1284,"Dog Days Lager","Dortmunder / Export Lager",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"490",74,2239,0.051,36,1121,"Sidekick Extra Pale Ale","American Pale Ale (APA)",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"491",74,2240,0.077,23,1042,"Atom Smasher","Märzen / Oktoberfest",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"492",74,2241,0.045,NA,1041,"Testudo","Bière de Garde",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"493",74,2242,0.065,NA,1040,"Hobnob B & B Pale Ale","American Pale Ale (APA)",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"494",74,2243,0.07,68,861,"Cane and Ebel","American Strong Ale",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"495",74,2244,0.065,NA,642,"Outlaw IPA (2015)","American IPA",12,"Two Brothers Brewing Company","Warrenville"," IL","Warrenville  IL"
"496",75,226,0.06,NA,2496,"Cold Press","American Black Ale",12,"Bent Paddle Brewing Company","Duluth"," MN","Duluth  MN"
"497",75,227,0.072,87,2410,"Harness the Winter","American IPA",12,"Bent Paddle Brewing Company","Duluth"," MN","Duluth  MN"
"498",75,228,0.056,32,1902,"14° ESB ","Extra Special / Strong Bitter (ESB)",12,"Bent Paddle Brewing Company","Duluth"," MN","Duluth  MN"
"499",75,229,0.062,68,1901,"Bent Hop Golden IPA","American IPA",12,"Bent Paddle Brewing Company","Duluth"," MN","Duluth  MN"
"500",75,230,0.06,34,1261,"Bent Paddle Black Ale","American Black Ale",12,"Bent Paddle Brewing Company","Duluth"," MN","Duluth  MN"
"501",75,231,0.05,38,1253,"Venture Pils","German Pilsener",12,"Bent Paddle Brewing Company","Duluth"," MN","Duluth  MN"
"502",76,217,0.058,NA,2494,"Oberon","American Pale Wheat Ale",12,"Bell's Brewery","Kalamazoo"," MI","Kalamazoo  MI"
"503",76,218,0.06,NA,2325,"Smitten","Rye Beer",16,"Bell's Brewery","Kalamazoo"," MI","Kalamazoo  MI"
"504",76,219,0.05,NA,2022,"Winter White","Witbier",16,"Bell's Brewery","Kalamazoo"," MI","Kalamazoo  MI"
"505",76,220,0.058,NA,1989,"Oberon","American Pale Wheat Ale",16,"Bell's Brewery","Kalamazoo"," MI","Kalamazoo  MI"
"506",76,221,0.07,NA,1988,"Two Hearted","American IPA",16,"Bell's Brewery","Kalamazoo"," MI","Kalamazoo  MI"
"507",76,222,0.058,NA,1955,"Best Brown","American Brown Ale",16,"Bell's Brewery","Kalamazoo"," MI","Kalamazoo  MI"
"508",77,315,NA,NA,2490,"Professor Black","American Stout",12,"Blue Owl Brewing","Austin"," TX","Austin  TX"
"509",77,316,NA,NA,2489,"Little Boss","American Pale Wheat Ale",12,"Blue Owl Brewing","Austin"," TX","Austin  TX"
"510",77,317,NA,NA,2488,"Van Dayum!","American Amber / Red Ale",12,"Blue Owl Brewing","Austin"," TX","Austin  TX"
"511",77,318,NA,NA,2487,"Spirit Animal","American Pale Ale (APA)",12,"Blue Owl Brewing","Austin"," TX","Austin  TX"
"512",78,1968,0.047,35,2486,"Baby Daddy Session IPA","American IPA",12,"Speakasy Ales & Lagers","San Francisco"," CA","San Francisco  CA"
"513",79,284,0.048,16,2485,"Saddle Bronc Brown Ale","American Brown Ale",12,"Black Tooth Brewing Company","Sheridan"," WY","Sheridan  WY"
"514",79,285,0.046,20,2484,"Bomber Mountain Amber Ale","American Amber / Red Ale",12,"Black Tooth Brewing Company","Sheridan"," WY","Sheridan  WY"
"515",80,1073,0.068,NA,2483,"Hard Cider","Cider",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"516",80,1074,0.027,21,2482,"Totally Radler","Radler",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"517",80,1075,0.039,20,2400,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"518",80,1076,0.039,20,2399,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"519",80,1077,0.039,20,2398,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"520",80,1078,0.039,20,2397,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"521",80,1079,0.039,20,2396,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"522",80,1080,0.039,20,2395,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"523",80,1081,0.039,20,2394,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"524",80,1082,0.039,20,2393,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"525",80,1083,0.039,20,2392,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"526",80,1084,0.039,20,2391,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"527",80,1085,0.039,20,2390,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"528",80,1086,0.039,20,2389,"Nonstop Hef Hop","American Pale Wheat Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"529",80,1087,0.058,60,2388,"Rise Up Red","American Amber / Red Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"530",80,1088,0.058,35,2200,"Survival Stout","American Stout",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"531",80,1089,0.066,75,2199,"Hopworks IPA","American IPA",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"532",80,1090,0.073,70,2193,"Abominable Winter Ale","American Strong Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"533",80,1091,0.06,60,1398,"Pigwar White India Pale Ale","American White IPA",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"534",80,1092,0.058,60,1085,"Rise-Up Red (2014)","American Amber / Red Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"535",80,1093,0.073,70,916,"Abominable Winter Ale (2012)","American Strong Ale",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"536",80,1094,0.051,32,658,"HUB Lager","Czech Pilsener",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"537",80,1095,0.066,75,653,"Hopworks IPA (2012)","American IPA",16,"Hopworks Urban Brewery","Portland"," OR","Portland  OR"
"538",81,754,0.052,NA,2477,"Lil' Brainless Raspberries","Fruit / Vegetable Beer",12,"Epic Brewing","Denver"," CO","Denver  CO"
"539",81,755,0.052,NA,2008,"Element 29","American Pale Ale (APA)",12,"Epic Brewing","Denver"," CO","Denver  CO"
"540",81,756,0.05,NA,2004,"Hop Syndrome","American Pale Lager",12,"Epic Brewing","Denver"," CO","Denver  CO"
"541",81,757,0.062,NA,2003,"Escape to Colorado","American IPA",12,"Epic Brewing","Denver"," CO","Denver  CO"
"542",82,1443,0.045,40,2475,"Slow Ride","American IPA",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"543",82,1444,0.065,70,2230,"Ranger IPA","American IPA",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"544",82,1445,0.05,29,1987,"Shift","American Pale Lager",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"545",82,1446,0.056,21,1978,"1554 Black Lager","Euro Dark Lager",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"546",82,1447,0.048,NA,1975,"Blue Paddle","Czech Pilsener",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"547",82,1448,0.055,NA,1737,"California Route","American Amber / Red Lager",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"548",82,1449,0.052,NA,1707,"Snapshot","American Pale Wheat Ale",16,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"549",82,1450,0.048,NA,1690,"Sunshine Wheat Beer","American Pale Wheat Ale",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"550",82,1451,0.052,18,1586,"Fat Tire Amber Ale","American Amber / Red Ale",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"551",82,1452,0.05,29,952,"Shift (1)","American Pale Lager",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"552",82,1453,0.052,18,748,"Fat Tire Amber Ale (2011)","American Amber / Red Ale",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"553",82,1454,0.05,29,578,"Shift","American Pale Lager",16,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"554",82,1455,0.065,70,564,"Ranger IPA","American IPA",16,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"555",82,1456,0.052,18,563,"Fat Tire Amber Ale","American Amber / Red Ale",16,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"556",82,1457,0.065,70,115,"Ranger IPA (Current)","American IPA",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"557",82,1458,0.048,NA,72,"Sunshine Wheat Beer (2009)","American Pale Wheat Ale",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"558",82,1459,0.052,18,71,"Fat Tire Amber Ale (2008)","American Amber / Red Ale",12,"New Belgium Brewing Company","Fort Collins"," CO","Fort Collins  CO"
"559",83,1844,0.052,NA,2474,"Nooner","German Pilsener",12,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"560",83,1845,0.072,65,2239,"Torpedo","American IPA",12,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"561",83,1846,0.06,NA,1919,"Yonder Bock","Maibock / Helles Bock",12,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"562",83,1847,0.06,NA,1918,"CANfusion Rye Bock","Rye Beer",12,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"563",83,1848,0.056,37,1905,"Sierra Nevada Pale Ale","American Pale Ale (APA)",16,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"564",83,1849,0.048,26,1338,"Old Chico Crystal Wheat","American Pale Wheat Ale",12,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"565",83,1850,0.05,28,1295,"Summerfest","Czech Pilsener",12,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"566",83,1851,0.072,65,426,"Torpedo","American IPA",16,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"567",83,1852,0.056,37,400,"Sierra Nevada Pale Ale","American Pale Ale (APA)",12,"Sierra Nevada Brewing Company","Chico"," CA","Chico  CA"
"568",84,1167,NA,NA,2472,"U. P. Witbier","Witbier",12,"Keweenaw Brewing Company","Houghton"," MI","Houghton  MI"
"569",84,1168,NA,NA,779,"November Gale Pale Ale","American Pale Ale (APA)",12,"Keweenaw Brewing Company","Houghton"," MI","Houghton  MI"
"570",84,1169,NA,NA,364,"Olde Ore Dock Scottish Ale","Scottish Ale",12,"Keweenaw Brewing Company","Houghton"," MI","Houghton  MI"
"571",84,1170,NA,NA,60,"Widow Maker Black Ale","American Brown Ale",12,"Keweenaw Brewing Company","Houghton"," MI","Houghton  MI"
"572",84,1171,NA,NA,59,"Lift Bridge Brown Ale","American Brown Ale",12,"Keweenaw Brewing Company","Houghton"," MI","Houghton  MI"
"573",84,1172,NA,NA,58,"Pick Axe Blonde Ale","American Blonde Ale",12,"Keweenaw Brewing Company","Houghton"," MI","Houghton  MI"
"574",84,1173,NA,NA,57,"Red Jacket Amber Ale","American Amber / Red Ale",12,"Keweenaw Brewing Company","Houghton"," MI","Houghton  MI"
"575",85,387,0.053,NA,2468,"Manitou Amber","American Amber / Red Ale",16,"Brewery Terra Firma","Traverse City"," MI","Traverse City  MI"
"576",86,982,0.058,NA,2461,"Autumn Winds Fest Beer","Märzen / Oktoberfest",16,"Grey Sail Brewing Company","Westerly"," RI","Westerly  RI"
"577",86,983,0.085,69,2044,"Captain's Daughter","American Double / Imperial IPA",12,"Grey Sail Brewing Company","Westerly"," RI","Westerly  RI"
"578",87,1179,0.063,65,2460,"India Pale Ale","American IPA",16,"Kirkwood Station Brewing Company","Kirkwood"," MO","Kirkwood  MO"
"579",87,1180,0.048,11,2459,"Blackberry Wheat","American Pale Wheat Ale",16,"Kirkwood Station Brewing Company","Kirkwood"," MO","Kirkwood  MO"
"580",88,915,0.054,30,2457,"312 Urban Pale Ale","American Pale Ale (APA)",16,"Goose Island Brewing Company","Chicago"," IL","Chicago  IL"
"581",88,916,0.054,30,2202,"312 Urban Pale Ale","American Pale Ale (APA)",12,"Goose Island Brewing Company","Chicago"," IL","Chicago  IL"
"582",88,917,0.042,18,2201,"312 Urban Wheat Ale","American Pale Wheat Ale",16,"Goose Island Brewing Company","Chicago"," IL","Chicago  IL"
"583",88,918,0.042,18,1829,"312 Urban Wheat Ale","American Pale Wheat Ale",12,"Goose Island Brewing Company","Chicago"," IL","Chicago  IL"
"584",88,919,0.042,20,581,"312 Urban Wheat Ale (2012)","American Pale Wheat Ale",12,"Goose Island Brewing Company","Chicago"," IL","Chicago  IL"
"585",89,452,0.061,NA,2456,"Broad Brook Ale","American Amber / Red Ale",16,"Broad Brook Brewing LLC","East Windsor"," CT","East Windsor  CT"
"586",90,2162,0.045,NA,2455,"Lionshead","American Pilsner",12,"The Lion Brewery","Wilkes-Barre"," PA","Wilkes-Barre  PA"
"587",91,1243,0.099,NA,2454,"Galaxy High","American Double / Imperial IPA",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"588",91,1244,0.043,18,2209,"Sol Drifter","American Blonde Ale",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"589",91,1245,0.085,NA,2133,"Thunder Snow","Winter Warmer",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"590",91,1246,0.079,18,1994,"The Great Pumpcan","Fruit / Vegetable Beer",16,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"591",91,1247,0.047,11,1816,"LIFT","Kölsch",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"592",91,1248,0.05,40,1815,"SPRYE","American Pale Ale (APA)",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"593",91,1249,0.069,70,1126,"Psychopathy","American IPA",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"594",91,1250,0.07,32,1125,"Gnarly Brown","American Brown Ale",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"595",91,1251,0.06,30,1124,"Happy Amber","American Amber / Red Ale",12,"Madtree Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"596",92,1126,0.055,NA,2453,"Razz Wheat","Fruit / Vegetable Beer",12,"Jackie O's Pub & Brewery","Athens"," OH","Athens  OH"
"597",92,1127,0.065,NA,2363,"Hop Ryot","American IPA",12,"Jackie O's Pub & Brewery","Athens"," OH","Athens  OH"
"598",92,1128,0.07,NA,689,"Mystic Mama IPA","American IPA",12,"Jackie O's Pub & Brewery","Athens"," OH","Athens  OH"
"599",92,1129,0.05,NA,688,"Firefly Amber Ale","American Amber / Red Ale",12,"Jackie O's Pub & Brewery","Athens"," OH","Athens  OH"
"600",92,1130,0.067,NA,687,"Chomolungma Honey Nut Brown Ale","English Brown Ale",12,"Jackie O's Pub & Brewery","Athens"," OH","Athens  OH"
"601",93,1728,0.057,42,2452,"Hustle","American Amber / Red Ale",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"602",93,1729,0.055,42,2451,"Pure Fury","American Pale Ale (APA)",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"603",93,1730,0.06,60,2132,"Dad","American Amber / Red Ale",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"604",93,1731,0.058,35,1993,"Panther","American Porter",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"605",93,1732,0.052,21,1992,"Franz","Märzen / Oktoberfest",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"606",93,1733,0.043,45,1935,"Zen","American Pale Ale (APA)",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"607",93,1734,0.072,75,1852,"Truth","American IPA",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"608",93,1735,0.048,25,1851,"Cougar","American Blonde Ale",12,"Rhinegeist Brewery","Cincinnati"," OH","Cincinnati  OH"
"609",94,2330,0.052,67,2450,"Self Starter","American IPA",16,"Warped Wing Brewing Company","Dayton"," OH","Dayton  OH"
"610",94,2331,0.054,20,2223,"Ermal's","Cream Ale",16,"Warped Wing Brewing Company","Dayton"," OH","Dayton  OH"
"611",94,2332,0.07,NA,2222,"10 Ton","Oatmeal Stout",16,"Warped Wing Brewing Company","Dayton"," OH","Dayton  OH"
"612",94,2333,0.07,NA,2221,"Flyin' Rye","American IPA",16,"Warped Wing Brewing Company","Dayton"," OH","Dayton  OH"
"613",95,286,0.073,NA,2449,"Flying Sailor","Rye Beer",12,"Blackrocks Brewery","Marquette"," MA","Marquette  MA"
"614",96,563,0.058,NA,2446,"Peanut Butter Jelly Time","American Brown Ale",12,"Catawba Valley Brewing Company","Morganton"," NC","Morganton  NC"
"615",96,564,0.054,NA,2106,"King Coconut","American Porter",12,"Catawba Valley Brewing Company","Morganton"," NC","Morganton  NC"
"616",97,2213,0.082,NA,2445,"Troegenator","Doppelbock",16,"Tröegs Brewing Company","Hershey"," PA","Hershey  PA"
"617",97,2214,0.075,93,2444,"Nugget Nectar","American Amber / Red Ale",16,"Tröegs Brewing Company","Hershey"," PA","Hershey  PA"
"618",97,2215,0.045,45,2203,"Sunshine Pils","American Pilsner",12,"Tröegs Brewing Company","Hershey"," PA","Hershey  PA"
"619",97,2216,0.082,25,1510,"Troegenator Doublebock","Doppelbock",16,"Tröegs Brewing Company","Hershey"," PA","Hershey  PA"
"620",97,2217,0.075,85,1509,"Perpetual IPA","American IPA",12,"Tröegs Brewing Company","Hershey"," PA","Hershey  PA"
"621",98,1374,0.05,NA,2442,"Cortez Gold","Belgian Pale Ale",32,"Mission Brewery","San Diego"," CA","San Diego  CA"
"622",98,1375,0.068,66,2441,"Mission IPA","American IPA",32,"Mission Brewery","San Diego"," CA","San Diego  CA"
"623",98,1376,0.048,44,1460,"El Conquistador Extra Pale Ale","American Pale Ale (APA)",32,"Mission Brewery","San Diego"," CA","San Diego  CA"
"624",98,1377,0.092,75,1459,"Shipwrecked Double IPA","American Double / Imperial IPA",32,"Mission Brewery","San Diego"," CA","San Diego  CA"
"625",99,594,0.089,126,2440,"Bay of Bengal Double IPA (2014)","American Double / Imperial IPA",12,"Christian Moerlein Brewing Company","Cincinnati"," OH","Cincinnati  OH"
"626",100,2334,0.09,NA,2439,"Christmas Ale","Herbed / Spiced Beer",12,"West Sixth Brewing","Lexington"," KY","Lexington  KY"
"627",100,2335,0.07,NA,2356,"Pay It Forward Cocoa Porter","American Porter",12,"West Sixth Brewing","Lexington"," KY","Lexington  KY"
"628",100,2336,0.055,NA,1069,"West Sixth Amber Ale","American Amber / Red Ale",12,"West Sixth Brewing","Lexington"," KY","Lexington  KY"
"629",100,2337,NA,NA,652,"West Sixth IPA","American IPA",12,"West Sixth Brewing","Lexington"," KY","Lexington  KY"
"630",101,635,0.046,11,2438,"Rhode Island Blueberry","Kölsch",12,"Coastal Extreme Brewing Company","Newport"," RI","Newport  RI"
"631",101,636,0.065,75,2437,"Newport Storm IPA","American IPA",12,"Coastal Extreme Brewing Company","Newport"," RI","Newport  RI"
"632",101,637,0.052,24,751,"Hurricane Amber Ale (2004)","American Amber / Red Ale",12,"Coastal Extreme Brewing Company","Newport"," RI","Newport  RI"
"633",101,638,0.052,24,120,"Hurricane Amber Ale","American Amber / Red Ale",12,"Coastal Extreme Brewing Company","Newport"," RI","Newport  RI"
"634",102,1174,0.051,NA,2436,"Amber Ale","American Amber / Red Ale",12,"King Street Brewing Company","Anchorage"," AK","Anchorage  AK"
"635",102,1175,0.055,NA,1706,"King Street Pilsner","Czech Pilsener",12,"King Street Brewing Company","Anchorage"," AK","Anchorage  AK"
"636",102,1176,0.06,70,1667,"King Street IPA","American IPA",12,"King Street Brewing Company","Anchorage"," AK","Anchorage  AK"
"637",102,1177,0.057,10,1666,"King Street Hefeweizen","Hefeweizen",12,"King Street Brewing Company","Anchorage"," AK","Anchorage  AK"
"638",102,1178,0.049,NA,1665,"King Street Blonde Ale","American Blonde Ale",12,"King Street Brewing Company","Anchorage"," AK","Anchorage  AK"
"639",103,213,0.05,10,2435,"Watermelon Ale","Fruit / Vegetable Beer",12,"Beer Works Brewery","Lowell"," MA","Lowell  MA"
"640",103,214,0.058,45,2423,"Fenway American Pale Ale","American Pale Ale (APA)",12,"Beer Works Brewery","Lowell"," MA","Lowell  MA"
"641",103,215,0.068,85,2420,"Back Bay IPA","American IPA",12,"Beer Works Brewery","Lowell"," MA","Lowell  MA"
"642",103,216,0.048,16,2419,"Bunker Hill Blueberry Ale ","Other",12,"Beer Works Brewery","Lowell"," MA","Lowell  MA"
"643",104,1212,0.057,40,2434,"Peach Pale Ale","American Pale Ale (APA)",12,"Lone Tree Brewing Company","Lone Tree"," CO","Lone Tree  CO"
"644",105,859,0.06,NA,2428,"Four String Vanilla Porter","American Porter",12,"Four String Brewing Company","Columbus"," OH","Columbus  OH"
"645",105,860,0.05,28,2427,"Suncaster Summer Wheat","American Pale Wheat Ale",12,"Four String Brewing Company","Columbus"," OH","Columbus  OH"
"646",105,861,0.057,36,2425,"Brass Knuckle Pale Ale","American Pale Ale (APA)",12,"Four String Brewing Company","Columbus"," OH","Columbus  OH"
"647",105,862,0.07,70,2424,"Big Star White IPA","American White IPA",12,"Four String Brewing Company","Columbus"," OH","Columbus  OH"
"648",106,889,0.067,70,2426,"Clean Shave IPA","American IPA",12,"Glabrous Brewing Company","Pineland"," ME","Pineland  ME"
"649",107,335,0.066,72,2422,"Firestarter India Pale Ale","American IPA",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"650",107,336,0.075,22,1727,"Kilt Dropper Scotch Ale","Scotch Ale / Wee Heavy",16,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"651",107,337,0.048,30,1614,"Wood Splitter Pilsner","Czech Pilsener",16,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"652",107,338,0.056,26,1613,"Gyptoberfest","Märzen / Oktoberfest",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"653",107,339,0.07,94,1549,"Farmer Wirtz India Pale Ale","English India Pale Ale (IPA)",16,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"654",107,340,0.047,NA,1548,"Slow & Steady Golden Ale","American Blonde Ale",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"655",107,341,0.068,NA,1517,"Pink-I Raspberry IPA","American IPA",16,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"656",107,342,0.047,NA,1500,"Moe's Original Bar B Que 'Bama Brew Golden Ale","American Blonde Ale",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"657",107,343,0.047,NA,1421,"Live Local Golden Ale","American Blonde Ale",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"658",107,344,0.048,38,1360,"Screaming Eagle Special Ale ESB","Extra Special / Strong Bitter (ESB)",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"659",107,345,0.049,NA,1184,"Dirtbag Dunkel","Munich Dunkel Lager",16,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"660",107,346,0.053,45,1183,"Kindler Pale Ale","American Pale Ale (APA)",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"661",107,347,0.064,NA,1023,"Mistress Winter Wheat","Winter Warmer",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"662",107,348,0.061,NA,998,"Tent Pole Vanilla Porter","American Porter",16,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"663",107,349,0.058,NA,997,"Awry Rye Pale Ale","American Pale Ale (APA)",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"664",107,350,0.058,NA,996,"Demshitz Brown Ale","American Brown Ale",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
"665",107,351,0.048,NA,931,"Wood Splitter Pilsner (2012)","Czech Pilsener",12,"Bonfire Brewing Company","Eagle"," CO","Eagle  CO"
